name,version,language,repository,license,license-url,license-source
github.com/aws/aws-sdk-go,v1.49.6,go,https://github.com/aws/aws-sdk-go,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/aws/aws-sdk-go (normalized)
github.com/aws/aws-sdk-go-v2,v1.16.16,go,https://github.com/aws/aws-sdk-go-v2,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/aws/aws-sdk-go-v2 (normalized)
github.com/aws/aws-sdk-go-v2/aws/protocol/eventstream,v1.4.8,go,https://github.com/aws/aws-sdk-go-v2/aws/protocol/eventstream,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/aws/aws-sdk-go-v2 (normalized)
github.com/aws/aws-sdk-go-v2/credentials,v1.12.20,go,https://github.com/aws/aws-sdk-go-v2/credentials,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/aws/aws-sdk-go-v2 (normalized)
github.com/aws/aws-sdk-go-v2/feature/s3/manager,v1.11.33,go,https://github.com/aws/aws-sdk-go-v2/feature/s3/manager,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/aws/aws-sdk-go-v2 (normalized)
github.com/aws/aws-sdk-go-v2/internal/configsources,v1.1.23,go,https://github.com/aws/aws-sdk-go-v2/internal/configsources,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/aws/aws-sdk-go-v2 (normalized)
github.com/aws/aws-sdk-go-v2/internal/endpoints/v2,v2.4.17,go,https://github.com/aws/aws-sdk-go-v2/internal/endpoints/v2,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/aws/aws-sdk-go-v2 (normalized)
github.com/aws/aws-sdk-go-v2/internal/v4a,v1.0.14,go,https://github.com/aws/aws-sdk-go-v2/internal/v4a,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/aws/aws-sdk-go-v2 (normalized)
github.com/aws/aws-sdk-go-v2/service/internal/accept-encoding,v1.9.9,go,https://github.com/aws/aws-sdk-go-v2/service/internal/accept-encoding,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/aws/aws-sdk-go-v2 (normalized)
github.com/aws/aws-sdk-go-v2/service/internal/checksum,v1.1.18,go,https://github.com/aws/aws-sdk-go-v2/service/internal/checksum,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/aws/aws-sdk-go-v2 (normalized)
github.com/aws/aws-sdk-go-v2/service/internal/presigned-url,v1.9.17,go,https://github.com/aws/aws-sdk-go-v2/service/internal/presigned-url,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/aws/aws-sdk-go-v2 (normalized)
github.com/aws/aws-sdk-go-v2/service/internal/s3shared,v1.13.17,go,https://github.com/aws/aws-sdk-go-v2/service/internal/s3shared,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/aws/aws-sdk-go-v2 (normalized)
github.com/aws/aws-sdk-go-v2/service/s3,v1.27.11,go,https://github.com/aws/aws-sdk-go-v2/service/s3,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/aws/aws-sdk-go-v2 (normalized)
github.com/aws/smithy-go,v1.13.3,go,https://github.com/aws/smithy-go,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/aws/smithy-go (normalized)
github.com/beorn7/perks,v1.0.1,go,https://github.com/beorn7/perks,MIT,https://spdx.org/licenses/MIT.html,https://api.github.com/repos/beorn7/perks (normalized)
github.com/cenkalti/backoff/v4,v4.1.2,go,https://github.com/cenkalti/backoff/v4,MIT,https://spdx.org/licenses/MIT.html,https://api.github.com/repos/cenkalti/backoff (normalized)
github.com/census-instrumentation/opencensus-proto,v0.4.1,go,https://github.com/census-instrumentation/opencensus-proto,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/census-instrumentation/opencensus-proto (normalized)
github.com/cespare/xxhash/v2,v2.1.1,go,https://github.com/cespare/xxhash/v2,MIT,https://spdx.org/licenses/MIT.html,https://api.github.com/repos/cespare/xxhash (normalized)
github.com/cespare/xxhash/v2,v2.2.0,go,https://github.com/cespare/xxhash/v2,MIT,https://spdx.org/licenses/MIT.html,https://api.github.com/repos/cespare/xxhash (normalized)
github.com/cloudflare/golz4,v0.0.0-20150217214814-ef862a3cdc58,go,https://github.com/cloudflare/golz4,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause.html,https://api.github.com/repos/cloudflare/golz4 (normalized)
github.com/cncf/udpa/go,v0.0.0-20220112060539-c52dc94e7fbe,go,https://github.com/cncf/udpa/go,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/cncf/udpa (normalized)
github.com/cncf/xds/go,v0.0.0-20231109132714-523115ebc101,go,https://github.com/cncf/xds/go,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/cncf/xds (normalized)
github.com/cockroachdb/cockroach-go/v2,v2.1.1,go,https://github.com/cockroachdb/cockroach-go/v2,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/cockroachdb/cockroach-go (normalized)
github.com/coreos/go-semver,v0.3.0,go,https://github.com/coreos/go-semver,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/coreos/go-semver (normalized)
github.com/coreos/go-systemd/v22,v22.3.2,go,https://github.com/coreos/go-systemd/v22,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/coreos/go-systemd (normalized)
github.com/cpuguy83/go-md2man/v2,v2.0.3,go,https://github.com/cpuguy83/go-md2man/v2,MIT,https://spdx.org/licenses/MIT.html,https://api.github.com/repos/cpuguy83/go-md2man (normalized)
github.com/cznic/mathutil,v0.0.0-20180504122225-ca4c9f2c1369,go,https://github.com/cznic/mathutil,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause.html,https://api.github.com/repos/cznic/mathutil (normalized)
github.com/danieljoos/wincred,v1.1.2,go,https://github.com/danieljoos/wincred,MIT,https://spdx.org/licenses/MIT.html,https://api.github.com/repos/danieljoos/wincred (normalized)
github.com/davecgh/go-spew,v1.1.0,go,https://github.com/davecgh/go-spew,ISC,https://spdx.org/licenses/ISC.html,https://api.github.com/repos/davecgh/go-spew (normalized)
github.com/davecgh/go-spew,v1.1.1,go,https://github.com/davecgh/go-spew,ISC,https://spdx.org/licenses/ISC.html,https://api.github.com/repos/davecgh/go-spew (normalized)
github.com/davecgh/go-spew,v1.1.2-0.20180830191138-d8f796af33cc,go,https://github.com/davecgh/go-spew,ISC,https://spdx.org/licenses/ISC.html,https://api.github.com/repos/davecgh/go-spew (normalized)
github.com/decred/dcrd/crypto/blake256,v1.0.1,go,https://github.com/decred/dcrd/crypto/blake256,ISC,https://spdx.org/licenses/ISC.html,https://api.github.com/repos/decred/dcrd (normalized)
github.com/decred/dcrd/dcrec/secp256k1/v4,v4.2.0,go,https://github.com/decred/dcrd/dcrec/secp256k1/v4,ISC,https://spdx.org/licenses/ISC.html,https://api.github.com/repos/decred/dcrd (normalized)
github.com/dhui/dktest,v0.4.0,go,https://github.com/dhui/dktest,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/dhui/dktest (normalized)
github.com/docker/distribution,v2.8.2+incompatible,go,https://github.com/docker/distribution,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/docker/distribution (normalized)
github.com/docker/docker,v24.0.7+incompatible,go,https://github.com/docker/docker,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/docker/docker (normalized)
github.com/docker/go-connections,v0.4.0,go,https://github.com/docker/go-connections,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/docker/go-connections (normalized)
github.com/docker/go-units,v0.5.0,go,https://github.com/docker/go-units,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/docker/go-units (normalized)
github.com/dvsekhvalnov/jose2go,v1.5.0,go,https://github.com/dvsekhvalnov/jose2go,MIT,https://spdx.org/licenses/MIT.html,https://api.github.com/repos/dvsekhvalnov/jose2go (normalized)
github.com/echa/bson,v0.0.0-20220430141917-c0fbdf7f8b79,go,https://github.com/echa/bson,Other,Unknown,https://api.github.com/repos/echa/bson
github.com/echa/log,v1.2.4,go,https://github.com/echa/log,MIT,https://spdx.org/licenses/MIT.html,https://api.github.com/repos/echa/log (normalized)
github.com/edsrzf/mmap-go,v0.0.0-20170320065105-0bce6a688712,go,https://github.com/edsrzf/mmap-go,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause.html,https://api.github.com/repos/edsrzf/mmap-go (normalized)
github.com/envoyproxy/go-control-plane,v0.11.1,go,https://github.com/envoyproxy/go-control-plane,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/envoyproxy/go-control-plane (normalized)
github.com/envoyproxy/protoc-gen-validate,v1.0.2,go,https://github.com/envoyproxy/protoc-gen-validate,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/envoyproxy/protoc-gen-validate (normalized)
github.com/fatih/color,v1.14.1,go,https://github.com/fatih/color,MIT,https://spdx.org/licenses/MIT.html,https://api.github.com/repos/fatih/color (normalized)
github.com/fatih/color,v1.16.0,go,https://github.com/fatih/color,MIT,https://spdx.org/licenses/MIT.html,https://api.github.com/repos/fatih/color (normalized)
github.com/form3tech-oss/jwt-go,v3.2.5+incompatible,go,https://github.com/form3tech-oss/jwt-go,MIT,https://spdx.org/licenses/MIT.html,https://api.github.com/repos/form3tech-oss/jwt-go (normalized)
github.com/frankban/quicktest,v1.14.6,go,https://github.com/frankban/quicktest,MIT,https://spdx.org/licenses/MIT.html,https://api.github.com/repos/frankban/quicktest (normalized)
github.com/fsnotify/fsnotify,v1.4.7,go,https://github.com/fsnotify/fsnotify,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause.html,https://api.github.com/repos/fsnotify/fsnotify (normalized)
github.com/fsnotify/fsnotify,v1.4.9,go,https://github.com/fsnotify/fsnotify,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause.html,https://api.github.com/repos/fsnotify/fsnotify (normalized)
github.com/fsnotify/fsnotify,v1.7.0,go,https://github.com/fsnotify/fsnotify,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause.html,https://api.github.com/repos/fsnotify/fsnotify (normalized)
github.com/fsouza/fake-gcs-server,v1.17.0,go,https://github.com/fsouza/fake-gcs-server,BSD-2-Clause,https://spdx.org/licenses/BSD-2-Clause.html,https://api.github.com/repos/fsouza/fake-gcs-server (normalized)
github.com/gabriel-vasile/mimetype,v1.4.1,go,https://github.com/gabriel-vasile/mimetype,MIT,https://spdx.org/licenses/MIT.html,https://api.github.com/repos/gabriel-vasile/mimetype (normalized)
github.com/getkin/kin-openapi,v0.122.0,go,https://github.com/getkin/kin-openapi,MIT,https://spdx.org/licenses/MIT.html,https://api.github.com/repos/getkin/kin-openapi (normalized)
github.com/ghodss/yaml,v1.0.0,go,https://github.com/ghodss/yaml,Other,Unknown,https://api.github.com/repos/ghodss/yaml
github.com/go-kit/log,v0.2.1,go,https://github.com/go-kit/log,MIT,https://spdx.org/licenses/MIT.html,https://api.github.com/repos/go-kit/log (normalized)
github.com/go-logfmt/logfmt,v0.5.1,go,https://github.com/go-logfmt/logfmt,MIT,https://spdx.org/licenses/MIT.html,https://api.github.com/repos/go-logfmt/logfmt (normalized)
github.com/go-openapi/jsonpointer,v0.19.6,go,https://github.com/go-openapi/jsonpointer,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/go-openapi/jsonpointer (normalized)
github.com/go-openapi/jsonpointer,v0.20.2,go,https://github.com/go-openapi/jsonpointer,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/go-openapi/jsonpointer (normalized)
github.com/go-openapi/swag,v0.22.4,go,https://github.com/go-openapi/swag,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/go-openapi/swag (normalized)
github.com/go-openapi/swag,v0.22.5,go,https://github.com/go-openapi/swag,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/go-openapi/swag (normalized)
github.com/go-openapi/swag,v0.22.7,go,https://github.com/go-openapi/swag,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/go-openapi/swag (normalized)
github.com/go-resty/resty/v2,v2.11.0,go,https://github.com/go-resty/resty/v2,MIT,https://spdx.org/licenses/MIT.html,https://api.github.com/repos/go-resty/resty (normalized)
github.com/go-sql-driver/mysql,v1.5.0,go,https://github.com/go-sql-driver/mysql,MPL-2.0,https://spdx.org/licenses/MPL-2.0.html,https://api.github.com/repos/go-sql-driver/mysql (normalized)
github.com/go-stack/stack,v1.8.0,go,https://github.com/go-stack/stack,MIT,https://spdx.org/licenses/MIT.html,https://api.github.com/repos/go-stack/stack (normalized)
github.com/go-test/deep,v1.0.8,go,https://github.com/go-test/deep,MIT,https://spdx.org/licenses/MIT.html,https://api.github.com/repos/go-test/deep (normalized)
github.com/gobuffalo/here,v0.6.0,go,https://github.com/gobuffalo/here,MIT,https://spdx.org/licenses/MIT.html,https://api.github.com/repos/gobuffalo/here (normalized)
github.com/goccy/go-json,v0.9.11,go,https://github.com/goccy/go-json,MIT,https://spdx.org/licenses/MIT.html,https://api.github.com/repos/goccy/go-json (normalized)
github.com/gocql/gocql,v0.0.0-20210515062232-b7ef815b4556,go,https://github.com/gocql/gocql,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/gocql/gocql (normalized)
github.com/godbus/dbus,v0.0.0-20190726142602-4481cbc300e2,go,https://github.com/godbus/dbus,BSD-2-Clause,https://spdx.org/licenses/BSD-2-Clause.html,https://api.github.com/repos/godbus/dbus (normalized)
github.com/gogo/protobuf,v1.3.2,go,https://github.com/gogo/protobuf,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause.html,https://github.com/gogo/protobuf/blob/master/LICENSE (normalized)
github.com/golang-jwt/jwt/v4,v4.4.2,go,https://github.com/golang-jwt/jwt/v4,MIT,https://spdx.org/licenses/MIT.html,https://api.github.com/repos/golang-jwt/jwt (normalized)
github.com/golang-migrate/migrate/v4,v4.17.0,go,https://github.com/golang-migrate/migrate/v4,Other,Unknown,https://api.github.com/repos/golang-migrate/migrate
github.com/golang-sql/civil,v0.0.0-20190719163853-cb61b32ac6fe,go,https://github.com/golang-sql/civil,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/golang-sql/civil (normalized)
github.com/golang-sql/sqlexp,v0.1.0,go,https://github.com/golang-sql/sqlexp,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause.html,https://api.github.com/repos/golang-sql/sqlexp (normalized)
github.com/golang/groupcache,v0.0.0-20210331224755-41bb18bfe9da,go,https://github.com/golang/groupcache,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/golang/groupcache (normalized)
github.com/golang/protobuf,v1.2.0,go,https://github.com/golang/protobuf,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause.html,https://api.github.com/repos/golang/protobuf (normalized)
github.com/golang/protobuf,v1.4.0,go,https://github.com/golang/protobuf,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause.html,https://api.github.com/repos/golang/protobuf (normalized)
github.com/golang/protobuf,v1.4.0-rc.1,go,https://github.com/golang/protobuf,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause.html,https://api.github.com/repos/golang/protobuf (normalized)
github.com/golang/protobuf,v1.4.0-rc.1.0.20200221234624-67d41d38c208,go,https://github.com/golang/protobuf,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause.html,https://api.github.com/repos/golang/protobuf (normalized)
github.com/golang/protobuf,v1.4.0-rc.2,go,https://github.com/golang/protobuf,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause.html,https://api.github.com/repos/golang/protobuf (normalized)
github.com/golang/protobuf,v1.4.0-rc.4.0.20200313231945-b860323f09d0,go,https://github.com/golang/protobuf,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause.html,https://api.github.com/repos/golang/protobuf (normalized)
github.com/golang/protobuf,v1.4.2,go,https://github.com/golang/protobuf,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause.html,https://api.github.com/repos/golang/protobuf (normalized)
github.com/golang/protobuf,v1.4.3,go,https://github.com/golang/protobuf,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause.html,https://api.github.com/repos/golang/protobuf (normalized)
github.com/golang/protobuf,v1.5.0,go,https://github.com/golang/protobuf,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause.html,https://api.github.com/repos/golang/protobuf (normalized)
github.com/golang/protobuf,v1.5.3,go,https://github.com/golang/protobuf,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause.html,https://api.github.com/repos/golang/protobuf (normalized)
github.com/golang/snappy,v0.0.4,go,https://github.com/golang/snappy,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause.html,https://api.github.com/repos/golang/snappy (normalized)
github.com/google/flatbuffers,v2.0.8+incompatible,go,https://github.com/google/flatbuffers,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/google/flatbuffers (normalized)
github.com/google/go-cmp,v0.3.0,go,https://github.com/google/go-cmp,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause.html,https://api.github.com/repos/google/go-cmp (normalized)
github.com/google/go-cmp,v0.3.1,go,https://github.com/google/go-cmp,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause.html,https://api.github.com/repos/google/go-cmp (normalized)
github.com/google/go-cmp,v0.4.0,go,https://github.com/google/go-cmp,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause.html,https://api.github.com/repos/google/go-cmp (normalized)
github.com/google/go-cmp,v0.5.5,go,https://github.com/google/go-cmp,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause.html,https://api.github.com/repos/google/go-cmp (normalized)
github.com/google/go-cmp,v0.5.8,go,https://github.com/google/go-cmp,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause.html,https://api.github.com/repos/google/go-cmp (normalized)
github.com/google/go-cmp,v0.5.9,go,https://github.com/google/go-cmp,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause.html,https://api.github.com/repos/google/go-cmp (normalized)
github.com/google/go-github/v39,v39.2.0,go,https://github.com/google/go-github/v39,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause.html,https://api.github.com/repos/google/go-github (normalized)
github.com/google/go-querystring,v1.1.0,go,https://github.com/google/go-querystring,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause.html,https://api.github.com/repos/google/go-querystring (normalized)
github.com/google/s2a-go,v0.1.7,go,https://github.com/google/s2a-go,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/google/s2a-go (normalized)
github.com/google/uuid,v1.1.1,go,https://github.com/google/uuid,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause.html,https://api.github.com/repos/google/uuid (normalized)
github.com/google/uuid,v1.4.0,go,https://github.com/google/uuid,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause.html,https://api.github.com/repos/google/uuid (normalized)
github.com/google/uuid,v1.5.0,go,https://github.com/google/uuid,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause.html,https://api.github.com/repos/google/uuid (normalized)
github.com/googleapis/enterprise-certificate-proxy,v0.3.2,go,https://github.com/googleapis/enterprise-certificate-proxy,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/googleapis/enterprise-certificate-proxy (normalized)
github.com/googleapis/gax-go/v2,v2.12.0,go,https://github.com/googleapis/gax-go/v2,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause.html,https://api.github.com/repos/googleapis/gax-go (normalized)
github.com/googleapis/google-cloud-go-testing,v0.0.0-20210719221736-1c9a4c676720,go,https://github.com/googleapis/google-cloud-go-testing,Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,https://api.github.com/repos/googleapis/google-cloud-go-testing (normalized)
github.com/gorilla/handlers,v1.4.2,go,https://github.com/gorilla/handlers,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause.html,https://api.github.com/repos/gorilla/handlers (normalized)
github.com/gorilla/mux,v1.7.4,go,https://github.com/gorilla/mux,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause.html,https://api.github.com/repos/gorilla/mux (normalized)
github.com/gorilla/mux,v1.8.0,go,https://github.com/gorilla/mux,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause.html,https://api.github.com/repos/gorilla/mux (normalized)
github.com/gorilla/mux,v1.8.1,go,https://github.com/gorilla/mux,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause.html,https://api.github.com/repos/gorilla/mux (normalized)
github.com/gorilla/websocket,v1.5.1,go,https://github.com/gorilla/websocket,BSD-2-Clause,https://spdx.org/licenses/BSD-2-Clause.html,https://api.github.com/repos/gorilla/websocket (normalized)
github.com/gsterjov/go-libsecret,v0.0.0-20161001094733-a6f4afe4910c,go,https://github.com/gsterjov/go-libsecret,MIT,https://spdx.org/licenses/MIT.html,https://api.github.com/repos/gsterjov/go-libsecret (normalized)
